run,environment,distance,experiment,rx_label,tx_label,mean,trim_mean,median,std,dis1,dis2,dis21,conteo,cv,q1,q3,q3q1_ran,max,min,range,skew,kur
3,outdoor,0.0,X-d1.8m0dbm_out_M-R_bluetooth_le_null_C.csv,C,A,-53.90783410138249,-53.925714285714285,-53.0,1.542839916967168,1.3367028393042963,1.2488479262672811,2.8387295811580784,5.0,-0.028553936676101323,-56.0,-53.0,3.0,-51.0,-56.0,5.0,-0.2834522186635099,-1.2199807372681781
1,outdoor,0.0,X-d1.8m0dbm_out_M-R_bluetooth_le_null_D.csv,D,B,-53.8,-53.75,-54.0,1.6006271172446078,1.3671428571428557,1.3357142857142856,1.9562656837662202,5.0,-0.02969825832616336,-56.0,-52.0,4.0,-52.0,-56.0,4.0,-0.23388835854503404,-1.421896122872112
2,outdoor,0.0,X-d1.8m0dbm_out_M-R_bluetooth_le_null_D.csv,D,B,-51.00626959247649,-50.99610894941634,-51.0,1.2387702626271464,1.0052377629936802,1.0031347962382444,2.2815304554604,6.0,-0.024248530666392612,-52.0,-50.0,2.0,-48.0,-53.0,5.0,-0.23663329877524475,-0.9526934569923373
3,outdoor,0.0,X-d1.8m0dbm_out_M-R_bluetooth_le_null_D.csv,D,B,-53.559006211180126,-53.457364341085274,-53.0,1.6532596726263682,1.4664557694533422,1.2546583850931676,2.827725097687371,6.0,-0.03082003606387067,-56.0,-52.0,4.0,-51.0,-56.0,5.0,-0.6272066289687984,-1.3007253917766197
1,outdoor,0.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,C,-46.888382687927106,-46.86402266288952,-47.0,0.6543335549708541,0.48618469186025465,0.43507972665148065,1.4969255997126925,4.0,-0.013939228397228906,-47.0,-46.0,1.0,-45.0,-48.0,3.0,-0.06857834070886727,-0.569973293774519
2,outdoor,0.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,C,-56.96842105263158,-56.960629921259844,-57.0,0.7720408536629584,0.6075567867035991,0.5957894736842105,0.9756412064537865,3.0,-0.013537811592028236,-58.0,-56.0,2.0,-56.0,-58.0,2.0,-0.05406624435060105,-1.317129048665048
3,outdoor,0.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,C,-50.11804008908686,-49.90027700831025,-49.0,1.5256320962250824,1.204071408375959,1.1180400890868596,3.840893184945288,6.0,-0.030406859972127116,-50.0,-49.0,1.0,-49.0,-54.0,5.0,-1.144696990337312,-0.32128390046693767
1,outdoor,0.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,D,-51.9447983014862,-51.93103448275862,-52.0,0.8023433178239142,0.6619605933979735,0.6454352441613588,0.9793667728507717,3.0,-0.015429670476321372,-53.0,-51.0,2.0,-51.0,-53.0,2.0,-0.09973277311471529,-1.4369323158316403
2,outdoor,0.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,D,-51.77846790890269,-51.72609819121447,-52.0,0.8036432424309708,0.7100806296053346,0.6894409937888198,1.4901371884616288,4.0,-0.015504724550168074,-52.0,-51.0,1.0,-50.0,-53.0,3.0,-0.39668939157321015,-1.2952802559124437
3,outdoor,0.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,D,-53.20094562647754,-52.99410029498525,-52.0,2.5619895731376214,2.325659898619003,1.867612293144208,4.885508773227061,6.0,-0.04809988609426322,-57.0,-51.0,6.0,-51.0,-58.0,7.0,-0.7570080905603269,-1.2945197645202449
1,outdoor,0.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,A,-46.99038461538461,-47.0,-47.0,0.35513411408131,0.07618343195266473,0.0673076923076923,2.4047617093527482,3.0,-0.007521168794552527,-47.0,-47.0,0.0,-46.0,-50.0,4.0,-5.091336938235026,49.93478416897666
2,outdoor,0.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,A,-55.91346153846154,-56.0,-56.0,0.28251907481188104,0.15809911242603414,0.08653846153846154,0.8900018571170398,2.0,-0.00502844076258416,-56.0,-56.0,0.0,-55.0,-56.0,1.0,2.9411379426441253,6.650292397660888
3,outdoor,0.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,A,-49.69444444444444,-49.77272727272727,-50.0,0.5198550001527347,0.4413580246913587,0.3055555555555556,1.6862440937584453,3.0,-0.010412485192955368,-50.0,-49.0,1.0,-48.0,-50.0,2.0,1.431025987212938,1.0930246077950816
1,outdoor,0.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,B,-50.76646706586826,-50.82962962962963,-51.0,0.4243507838619269,0.35799060561511764,0.23353293413173654,0.9330852834094072,2.0,-0.008333815396393343,-51.0,-51.0,0.0,-50.0,-51.0,1.0,1.2596582004858563,-0.41326121794873005
2,outdoor,0.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,B,-50.84530386740332,-50.9448275862069,-51.0,0.4324896163640673,0.27599890113244285,0.16574585635359115,2.34216181884742,5.0,-0.008482459659360531,-51.0,-51.0,0.0,-48.0,-52.0,4.0,2.87203160584039,11.571060657940844
3,outdoor,0.0,X-d2.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,B,-49.032051282051285,-49.0,-49.0,0.21006517559640203,0.07445759368836527,0.04487179487179487,0.8625976271115122,3.0,-0.0042704884222933915,-49.0,-49.0,0.0,-48.0,-50.0,2.0,-3.028388640725516,18.346922983006277
1,outdoor,0.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,C,-54.518358531317496,-54.506738544474395,-55.0,0.5496830107458295,0.5257196702881481,0.5205183585313174,1.573324840980222,4.0,-0.010071636316731126,-55.0,-54.0,1.0,-53.0,-56.0,3.0,-0.16221779573345152,-0.915241600111453
2,outdoor,0.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,C,-52.34013605442177,-52.390934844192635,-52.0,0.6622612637374478,0.5763956376201294,0.5170068027210885,1.6523760629362552,5.0,-0.012638675103866095,-53.0,-52.0,1.0,-50.0,-54.0,4.0,0.2214655393296881,-0.17450432996641485
3,outdoor,0.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,C,-51.661800486618006,-51.66565349544073,-52.0,0.6843017941399684,0.5787439098750301,0.48905109489051096,1.727644773636742,4.0,-0.01322967447463375,-52.0,-51.0,1.0,-50.0,-53.0,3.0,0.3224241195887568,0.039891815058386015
1,outdoor,0.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,D,-52.067940552016985,-51.9973474801061,-51.0,2.7178785149432887,2.487141691571897,2.171974522292994,4.656184318216821,7.0,-0.05214325229198924,-55.0,-50.0,5.0,-48.0,-56.0,8.0,-0.4451759452085076,-1.437390022345392
2,outdoor,0.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,D,-52.48979591836735,-52.36260623229462,-51.0,1.8254539171698008,1.7124346337174332,1.489795918367347,3.789911897641976,4.0,-0.034737857806588536,-55.0,-51.0,4.0,-51.0,-55.0,4.0,-0.5617304661740047,-1.5874196790557509
3,outdoor,0.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,D,-51.2037422037422,-50.84415584415584,-50.0,2.1631541708200013,1.729790241224748,1.2827442827442828,5.291380486542939,6.0,-0.04220207951372943,-51.0,-50.0,1.0,-49.0,-56.0,7.0,-1.3349429913370017,0.04251490300081473
1,outdoor,0.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,A,-53.910714285714285,-53.977777777777774,-54.0,0.36891785820204726,0.2114158163265314,0.14285714285714285,0.9115011820459675,3.0,-0.006812508711892392,-54.0,-54.0,0.0,-53.0,-55.0,2.0,1.0586419004693444,3.4643126603289467
2,outdoor,0.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,A,-51.429906542056074,-51.52873563218391,-52.0,0.660362243825315,0.5967333391562583,0.5700934579439252,1.7865359547133277,3.0,-0.012779902578606027,-52.0,-51.0,1.0,-50.0,-52.0,2.0,0.728004371150277,-0.5401425570034291
3,outdoor,0.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,A,-50.86138613861386,-50.95061728395062,-51.0,0.34726655382564653,0.2388001176355273,0.13861386138613863,0.9101933340735257,2.0,-0.006793820660547071,-51.0,-51.0,0.0,-50.0,-51.0,1.0,2.091699130973556,2.375205254515551
1,outdoor,0.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,B,-47.005714285714284,-47.0,-47.0,0.07559289460184539,0.011363265306120321,0.005714285714285714,0.7819674297545487,2.0,-0.0016035626012974617,-47.0,-47.0,0.0,-47.0,-48.0,1.0,-13.115096153915113,170.0057471264384
2,outdoor,0.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,B,-49.6063829787234,-49.63157894736842,-50.0,0.48985614185058624,0.47736532367587176,0.39361702127659576,0.9565723060487019,2.0,-0.009848563159515364,-50.0,-49.0,1.0,-49.0,-50.0,1.0,0.4355035563093329,-1.8103366524419213
3,outdoor,0.0,X-d3.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,B,-48.005376344086024,-48.0,-48.0,0.12722875027615696,0.021389756041162996,0.016129032258064516,0.8215765120702495,3.0,-0.0026431680414841403,-48.0,-48.0,0.0,-47.0,-49.0,2.0,-2.504550542286848,58.78756095910044
1,outdoor,0.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,C,-55.08315565031983,-55.0,-55.0,0.3057739571982844,0.1681207123080936,0.10021321961620469,0.8962413986744658,3.0,-0.0055452124086142205,-55.0,-55.0,0.0,-54.0,-56.0,2.0,-2.0810669519054596,5.796295486173555
2,outdoor,0.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,C,-55.94260485651214,-55.99724517906336,-56.0,0.53733965764261,0.2620742754947409,0.2163355408388521,1.7105744141791188,5.0,-0.009594587903356724,-56.0,-56.0,0.0,-54.0,-58.0,4.0,1.3339535599242232,5.297145843137324
3,outdoor,0.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,C,-53.599571734475376,-53.712,-54.0,0.6387351945940337,0.5496104801250862,0.4132762312633833,1.7702285636416992,4.0,-0.011904030886786725,-54.0,-53.0,1.0,-52.0,-55.0,3.0,1.1922535075964908,0.4940163668060715
1,outdoor,0.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,D,-55.97883597883598,-55.95065789473684,-55.0,2.472034937383855,2.3495702807872063,2.121693121693122,4.1678020867377725,6.0,-0.044101718823602566,-59.0,-54.0,5.0,-53.0,-60.0,7.0,-0.37138234134903414,-1.6895415025684752
2,outdoor,0.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,D,-52.335958005249346,-52.11147540983607,-51.0,2.1478247106562183,1.9389229889570874,1.4409448818897639,4.5910132158831045,5.0,-0.04098528569766867,-55.0,-51.0,4.0,-50.0,-56.0,6.0,-0.865582659750744,-1.098822977386001
3,outdoor,0.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,D,-55.15897435897436,-54.93269230769231,-54.0,2.734217901242424,2.5323602892833645,2.128205128205128,5.004255838180153,5.0,-0.04950618236596786,-59.0,-53.0,6.0,-52.0,-60.0,8.0,-0.6935229792042666,-1.4353247570544867
1,outdoor,0.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,A,-54.724738675958186,-54.80952380952381,-55.0,1.1874258981674597,0.9989194964124868,0.9442508710801394,2.579188027123585,6.0,-0.02166032100792413,-56.0,-54.0,2.0,-52.0,-57.0,5.0,0.4477267831870418,-0.5990284101062988
2,outdoor,0.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,A,-55.33980582524272,-55.34538152610442,-55.0,1.3183524600526955,1.173343387689696,1.0776699029126213,1.9111559274190997,5.0,-0.02378428068698465,-57.0,-54.0,3.0,-53.0,-57.0,4.0,-0.1833114655290008,-1.43817044039568
3,outdoor,0.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,A,-53.36546184738956,-53.23880597014925,-53.0,1.45599839912558,1.2401412880437406,1.1124497991967872,2.7247834188658744,6.0,-0.027228692789615015,-55.0,-52.0,3.0,-51.0,-56.0,5.0,-0.6367350671626599,-0.9261026831674979
1,outdoor,0.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,B,-54.81132075471698,-54.53125,-53.0,3.55252575776276,3.277085558324438,2.6163522012578615,6.621760551359347,6.0,-0.06471173433486069,-60.0,-52.0,8.0,-51.0,-60.0,9.0,-0.7419703185811977,-1.3844086924066723
2,outdoor,0.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,B,-50.92012779552716,-50.657370517928285,-49.0,3.3812279644706775,3.083628494727922,2.329073482428115,6.6136302327681085,4.0,-0.06629642278862061,-56.0,-49.0,7.0,-47.0,-56.0,9.0,-0.8098506691210243,-1.2752343078598793
3,outdoor,0.0,X-d4.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,B,-54.535483870967745,-54.29435483870968,-52.0,3.8310221022118167,3.586097814776269,2.7483870967741937,7.577014165001779,6.0,-0.07013485113989036,-60.0,-52.0,8.0,-51.0,-60.0,9.0,-0.6975051621676577,-1.4719344195278872
1,outdoor,0.5,X-d0.5m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-84.89890109890109,-84.57808219178082,-82.0,6.174651437584117,5.687003985025976,5.114285714285714,12.81798678697125,18.0,-0.07264949597925138,-92.0,-80.0,12.0,-78.0,-98.0,20.0,-0.4451816089566134,-1.4042787468195814
2,outdoor,0.5,X-d0.5m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-82.87173396674584,-82.50445103857567,-81.0,3.2341458113476826,2.949678686082794,2.527315914489311,8.780087638690175,7.0,-0.03897954519397201,-86.0,-80.0,6.0,-80.0,-92.0,12.0,-0.8476760956765444,-0.38413569994795527
3,outdoor,0.5,X-d0.5m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-71.94808126410835,-71.80845070422535,-71.0,2.6155668121914433,2.180444231562968,2.054176072234763,7.7816519591355995,14.0,-0.03631247687804086,-74.0,-70.0,4.0,-68.0,-81.0,13.0,-0.5913946897730856,0.30170722197952937
1,outdoor,0.5,X-d0.5m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-83.69526627218934,-83.26102941176471,-81.0,5.829326356843136,5.083102832533875,4.576923076923077,12.895333448938006,15.0,-0.06954630727221224,-91.0,-78.0,13.0,-77.0,-96.0,19.0,-0.6286818058275042,-0.9952296480706608
2,outdoor,0.5,X-d0.5m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-82.40355329949239,-82.19303797468355,-80.0,3.170649039511858,2.9736916694581157,2.6015228426395938,8.877279422833173,13.0,-0.03842823143046091,-86.0,-80.0,6.0,-78.0,-91.0,13.0,-0.6157868250880733,-0.9467352922505632
3,outdoor,0.5,X-d0.5m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-70.50537634408602,-70.26174496644295,-70.0,2.605710734024774,2.1493814313793487,2.0053763440860215,7.573134260478189,13.0,-0.036907909903024706,-73.0,-68.0,5.0,-67.0,-80.0,13.0,-0.8776404702387838,0.42540591096747615
1,outdoor,0.8,X-d0.8m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-79.5857740585774,-79.20833333333333,-79.0,1.7518981999936925,1.1643353582745333,0.9707112970711297,5.611844955430093,10.0,-0.021989667522337653,-80.0,-79.0,1.0,-77.0,-86.0,9.0,-2.020726286394914,3.6744873725563147
2,outdoor,0.8,X-d0.8m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-84.77542372881356,-84.68518518518519,-85.0,2.596009887499709,1.9709853490376215,1.8644067796610169,4.9865894686274705,10.0,-0.030589742933079478,-86.0,-81.0,5.0,-80.0,-91.0,11.0,0.07387557561481232,-0.2005619056764294
3,outdoor,0.8,X-d0.8m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-78.59266802443992,-78.21628498727735,-79.0,2.945953158143474,2.26438416963593,2.240325865580448,8.239505868896838,15.0,-0.03744562630067085,-80.0,-76.0,4.0,-75.0,-90.0,15.0,-0.9345394939521486,0.6517904346951742
1,outdoor,0.8,X-d0.8m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-79.08450704225352,-78.71578947368421,-79.0,1.7446162454467804,1.087800039674661,1.036619718309859,5.1110694085372455,8.0,-0.02202905944230273,-79.0,-78.0,1.0,-77.0,-85.0,8.0,-2.107824805585372,4.172703114186858
2,outdoor,0.8,X-d0.8m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-84.24468085106383,-84.1158940397351,-85.0,2.4251401948215263,1.9090651878678204,1.7925531914893618,4.276651201977185,9.0,-0.028748558399149717,-85.0,-81.0,4.0,-80.0,-90.0,10.0,-0.02538031329229463,-0.48948071826477024
3,outdoor,0.8,X-d0.8m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-77.52021563342318,-77.29629629629629,-78.0,2.7472828752459804,2.2434158426631625,2.1671159029649596,5.762705335680764,12.0,-0.035391772545015694,-79.0,-75.0,4.0,-74.0,-85.0,11.0,-0.39005771490008523,-0.22914869997098553
1,outdoor,1.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-88.27302631578948,-88.30737704918033,-88.0,1.1580380811203919,0.8245109072022171,0.7796052631578947,4.579386306095745,11.0,-0.013097226781005443,-89.0,-88.0,1.0,-82.0,-93.0,11.0,0.366150567222676,4.956534965857424
2,outdoor,1.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-88.38152610441767,-88.22388059701493,-88.0,2.4418685171733885,2.0139997741971905,1.9879518072289157,6.187792496505703,13.0,-0.02757318572328177,-90.0,-86.0,4.0,-84.0,-96.0,12.0,-0.5268579402222318,-0.19372080195359187
3,outdoor,1.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-86.7843137254902,-86.90731707317073,-89.0,6.101870519619098,5.2847366397539455,4.882352941176471,10.575713794194261,20.0,-0.07017275419117577,-91.0,-79.0,12.0,-77.0,-99.0,22.0,0.4269118053574888,-1.1988333552991128
1,outdoor,1.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,D,-93.27371273712737,-93.29629629629629,-93.0,2.138769336780259,1.5680260867649325,1.5257452574525745,9.814765218006139,15.0,-0.022898941690533216,-95.0,-92.0,3.0,-80.0,-100.0,20.0,1.2345779129283132,6.693528533800588
2,outdoor,1.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,D,-93.26892950391645,-93.24104234527687,-93.0,2.1630525872057045,1.7682852838317773,1.731070496083551,5.284141404089647,12.0,-0.0231612705818809,-95.0,-91.5,3.5,-89.0,-100.0,11.0,-0.20294811094747464,-0.5782847867501522
3,outdoor,1.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_A.csv,A,D,-93.99615384615385,-94.07692307692308,-94.0,2.558199893359917,2.0045562130177506,2.003846153846154,5.093846671817605,13.0,-0.02716361717141467,-96.0,-93.0,3.0,-88.0,-100.0,12.0,0.18287438431852773,-0.29678288177350565
1,outdoor,1.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-87.72853828306265,-87.83768115942028,-88.0,1.298692525973475,0.9056475794165538,0.8004640371229699,5.244678501563233,11.0,-0.014786351996589156,-88.0,-87.0,1.0,-81.0,-93.0,12.0,0.8012106220293244,3.823880657422966
2,outdoor,1.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-87.67384615384616,-87.55172413793103,-88.0,2.1033686182311366,1.7383952662721884,1.7353846153846153,4.582889961044272,11.0,-0.023953895780903945,-89.0,-86.0,3.0,-84.0,-94.0,10.0,-0.4384256055769384,-0.33648156147339847
3,outdoor,1.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-87.61486486486487,-87.89915966386555,-89.0,6.151779291900261,5.037070854638429,4.756756756756757,10.89688938157175,20.0,-0.07009517153077659,-92.0,-85.0,7.0,-76.0,-99.0,23.0,0.6401714669241162,-0.8648818704080043
1,outdoor,1.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,C,-83.6,-83.45731707317073,-84.0,2.670311282826084,2.318048780487805,2.3024390243902437,6.007928670588183,13.0,-0.031902545664711214,-85.0,-81.0,4.0,-79.0,-92.0,13.0,-0.3874833220386213,-1.012324515726788
2,outdoor,1.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,C,-85.5284090909091,-85.64539007092199,-86.0,1.6977577881963912,1.3370351239669418,1.2727272727272727,3.93376329955197,9.0,-0.0198220042116581,-87.0,-85.0,2.0,-81.0,-89.0,8.0,0.5945252474777519,-0.06349008139336876
3,outdoor,1.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_B.csv,B,C,-91.98187311178248,-92.26415094339623,-94.0,4.398998246388526,3.9157729484031685,3.395770392749245,8.638337515686842,17.0,-0.047752324005258535,-95.0,-86.0,9.0,-83.0,-99.0,16.0,0.6488178341190372,-1.236528433965516
1,outdoor,1.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,B,-84.75274725274726,-84.73287671232876,-85.0,1.0188109914593437,0.7107837217727319,0.6428571428571429,5.4635584519553575,7.0,-0.011987908803116875,-85.0,-84.0,1.0,-82.0,-92.0,10.0,-1.7660614707152777,13.122831153634966
2,outdoor,1.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,B,-85.1304347826087,-85.03875968992249,-85.0,0.9091921880343021,0.6740480691331384,0.6149068322981367,2.434411170560306,5.0,-0.010646770617553166,-86.0,-85.0,1.0,-84.0,-88.0,4.0,-0.7415002513565595,0.3416449781947981
3,outdoor,1.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,B,-92.9483870967742,-93.016,-93.0,1.882225638885131,1.4663891779396485,1.4580645161290322,4.737855186255095,11.0,-0.02018479477805856,-94.0,-92.0,2.0,-87.0,-97.0,10.0,0.43522926620405145,0.39993350562906116
1,outdoor,1.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,D,-88.01058201058201,-87.91503267973856,-88.0,0.9452536414613462,0.6508216455306414,0.6455026455026455,3.895542701075641,6.0,-0.010711776156567217,-88.0,-87.0,1.0,-87.0,-93.0,6.0,-1.3050297944448888,3.611973763749858
2,outdoor,1.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,D,-89.41916167664671,-89.37777777777778,-89.0,1.2288173436539118,1.0266413281221995,0.9940119760479041,3.9185792460138456,7.0,-0.013701008851587235,-90.0,-88.0,2.0,-87.0,-94.0,7.0,-0.37286022131878277,0.09023347453767361
3,outdoor,1.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_C.csv,C,D,-98.25217391304348,-98.31182795698925,-98.0,2.1596112315051856,1.7023818525519874,1.6782608695652175,5.777176710785592,13.0,-0.021884514412064855,-100.0,-97.0,3.0,-91.0,-105.0,14.0,0.35432548345213133,1.0470013581081918
1,outdoor,1.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,A,-88.27472527472527,-88.37671232876713,-88.0,2.2027904656846635,1.0614660065209482,0.989010989010989,10.531665473973378,13.0,-0.024885158250066257,-89.0,-88.0,1.0,-75.0,-96.0,21.0,3.066184952267974,19.384636442292418
2,outdoor,1.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,A,-90.72727272727273,-90.6608695652174,-90.0,2.2460664149995657,1.7952956134774323,1.7902097902097902,5.55688599524859,12.0,-0.024669530900082944,-92.0,-89.0,3.0,-85.0,-97.0,12.0,-0.31310192431716727,-0.13258032930506003
3,outdoor,1.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,A,-92.45762711864407,-92.25,-92.0,3.0004104214886866,2.484343579431197,2.406779661016949,7.413547926129436,14.0,-0.03231393515898178,-94.75,-90.0,4.75,-87.0,-101.0,14.0,-0.6599086834830417,-0.1916101798646337
1,outdoor,1.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,C,-86.54314720812182,-86.59119496855345,-87.0,0.9868607430526332,0.7373032028653143,0.6700507614213198,4.096661405962956,8.0,-0.011374127997819004,-87.0,-86.0,1.0,-82.0,-90.0,8.0,1.285809500308233,5.947388463665604
2,outdoor,1.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,C,-87.57058823529412,-87.5220588235294,-88.0,1.2105379047331375,1.0008996539792405,0.9705882352941176,2.536462733554204,7.0,-0.013782849608601842,-88.0,-87.0,1.0,-85.0,-91.0,6.0,-0.26595294560294797,-0.22883454612781096
3,outdoor,1.0,X-d1.0m0dbm_out_M-R_bluetooth_le_null_D.csv,D,C,-97.35849056603773,-97.51162790697674,-97.5,1.9575917140603687,1.490566037735848,1.490566037735849,5.380453177107738,10.0,-0.020011977364232676,-98.75,-96.0,2.75,-91.0,-101.0,10.0,0.7623147608546648,1.03092647607133
4,outdoor,1.0,X-d1m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-86.4656652360515,-86.2379679144385,-86.0,1.9176321890350325,1.5378437620880878,1.4399141630901287,5.6987419283539085,11.0,-0.022154152558926648,-88.0,-85.0,3.0,-83.0,-93.0,10.0,-1.1232210197131733,1.0996407064970448
5,outdoor,1.0,X-d1m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-88.60167714884696,-88.49347258485639,-88.0,3.8442138825174355,3.2103687881544674,3.10062893081761,9.713014483362075,13.0,-0.04334209371243469,-93.0,-84.0,9.0,-83.0,-101.0,18.0,-0.2528382149159396,-0.9642411386313103
6,outdoor,1.0,X-d1m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-87.99701492537314,-87.69888475836431,-90.0,5.48296136354687,4.624513254622408,4.414925373134328,8.823323763312453,20.0,-0.06221542546104215,-91.0,-82.0,9.0,-80.0,-101.0,21.0,-0.11829476253195598,-0.9264687013180719
4,outdoor,1.0,X-d1m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-85.70473537604457,-85.49134948096886,-85.0,2.1368684011554753,1.6087243270924363,1.5125348189415042,12.090627710529645,12.0,-0.024898159670476226,-87.0,-84.0,3.0,-83.0,-101.0,18.0,-1.8012488038817842,7.3365470297040485
5,outdoor,1.0,X-d1m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-88.17877094972067,-88.07986111111111,-88.0,3.8590570317474877,3.063325114696807,2.994413407821229,7.71643297069093,11.0,-0.043702849072745444,-93.0,-84.0,9.0,-83.0,-98.0,15.0,-0.2589104270104721,-1.0615866571012302
6,outdoor,1.0,X-d1m0dbm_out_M-R_bluetooth_le_null_B.csv,B,A,-86.10238907849829,-85.63829787234043,-89.0,5.503090143008023,4.970867453319206,4.843003412969283,9.565132707300013,22.0,-0.06380416660378173,-90.0,-80.0,10.0,-79.0,-101.0,22.0,-0.3299160755653457,-0.8620565194581018
1,outdoor,1.5,X-d1.5m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-87.89772727272727,-87.81914893617021,-88.0,4.141485681721436,3.2444473140495873,3.2386363636363638,8.713703069902138,22.0,-0.0470501210192071,-91.0,-85.0,6.0,-78.0,-99.0,21.0,-0.19590304665849262,-0.20230072090351703
2,outdoor,1.5,X-d1.5m0dbm_out_M-R_bluetooth_le_null_A.csv,A,B,-88.03614457831326,-87.98872180451127,-88.0,4.626720718547076,3.8642763826389896,3.86144578313253,8.842550688175011,21.0,-0.05247557730880345,-91.0,-85.0,6.0,-79.0,-99.0,20.0,-0.10025408801705718,-0.7798796406343396
