,distance,experiment,rx_label,tx_label,run,mean,trim_mean,median,std,dis1,dis2,conteo,cv,q1,q3,q3q1_ran,max,min,range,skew,kur,len
6936,4.0,X-d4.0m0dbm_in_R-6_bluetooth_le_null_C.csv,C,D,6,-81.27215189873418,-80.9609375,-81.5,7.703072487590815,6.829113924050639,6.829113924050633,21.0,-0.09478120497152472,-89.0,-73.0,16.0,-71.0,-96.0,25.0,-0.22979261621374733,-1.428851338021637,280
6937,4.0,X-d4.0m0dbm_in_R-6_bluetooth_le_null_D.csv,D,C,6,-79.23448275862069,-78.80341880341881,-78.0,7.695958449510973,6.760237812128408,6.751724137931035,24.0,-0.0971289037495945,-87.0,-72.0,15.0,-69.0,-97.0,28.0,-0.34174363470807795,-1.2367721009465344,280
6938,4.0,X-d4.0m0dbm_in_R-7_bluetooth_le_null_C.csv,C,D,7,-78.64625850340136,-78.03361344537815,-78.0,6.961314600503966,5.908649173955288,5.816326530612245,20.0,-0.08851425017507855,-84.5,-71.0,13.5,-71.0,-96.0,25.0,-0.5093048066098246,-0.7217176951796853,280
6939,4.0,X-d4.0m0dbm_in_R-7_bluetooth_le_null_D.csv,D,C,7,-77.55089820359281,-77.14074074074074,-78.0,6.623907599585087,5.887697658575072,5.874251497005988,21.0,-0.08541367995758703,-84.0,-71.0,13.0,-69.0,-93.0,24.0,-0.2554474139038872,-1.2457324663943425,280
6940,4.0,X-d4.0m0dbm_in_R-8_bluetooth_le_null_C.csv,C,D,8,-78.89830508474576,-78.02083333333333,-78.0,7.692600264031509,6.574547543809251,6.559322033898305,21.0,-0.09750019668697295,-84.0,-71.0,13.0,-71.0,-97.0,26.0,-0.590115075933881,-0.711525340323877,280
6941,4.0,X-d4.0m0dbm_in_R-8_bluetooth_le_null_D.csv,D,C,8,-77.57894736842105,-77.03289473684211,-76.0,6.92072242558295,5.768975069252079,5.6947368421052635,22.0,-0.0892087693935387,-83.0,-70.0,13.0,-68.0,-94.0,26.0,-0.47260971073655894,-0.7045872143013581,280
6942,4.0,X-d4.0m0dbm_in_R-9_bluetooth_le_null_C.csv,C,D,9,-80.6797385620915,-80.97560975609755,-82.0,6.469287516983761,5.725319321628428,5.411764705882353,14.0,-0.08018478532878447,-86.0,-72.0,14.0,-71.0,-91.0,20.0,0.5254764914108684,-1.3957588675510466,280
6943,4.0,X-d4.0m0dbm_in_R-9_bluetooth_le_null_D.csv,D,C,9,-78.3952380952381,-78.54761904761905,-80.0,6.109397615888569,5.415192743764177,5.223809523809524,14.0,-0.07793072340014574,-84.0,-70.0,14.0,-68.0,-88.0,20.0,0.3957225081521642,-1.4682929067976003,280
6944,0.0,X-d0.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,1,-30.368965517241378,-30.336206896551722,-29.0,2.1810474307916015,2.10482758620689,1.8310344827586207,3.0,-0.07181829850454916,-33.0,-29.0,4.0,-28.0,-33.0,5.0,-0.31489191166763913,-1.7741386228727114,290
6945,0.0,X-d0.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,2,-29.844827586206897,-29.66810344827586,-29.0,1.9792172271740271,1.6915576694411423,1.3827586206896552,5.0,-0.06631692615603325,-33.0,-28.0,5.0,-28.0,-36.0,8.0,-0.9014840339253978,-0.7904426456842826,290
6946,0.0,X-d0.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,3,-29.80344827586207,-29.629310344827587,-29.0,1.845587983799556,1.5497027348394807,1.217241379310345,5.0,-0.06192531705448006,-30.0,-29.0,1.0,-28.0,-33.0,5.0,-0.9772887784730022,-0.7107853776636284,290
6947,0.0,X-d0.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,4,-36.59310344827586,-36.400862068965516,-35.0,1.895535778045402,1.7609512485136751,1.6758620689655173,7.0,-0.05180035578902814,-38.0,-35.0,3.0,-34.0,-41.0,7.0,-0.5364116028319396,-0.8441427388943366,290
6948,0.0,X-d0.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,5,-36.644827586206894,-36.55172413793103,-38.0,1.9068092516026929,1.7580737217598117,1.7275862068965517,9.0,-0.05203488124256902,-38.0,-35.0,3.0,-33.0,-41.0,8.0,-0.37377061406668344,-0.7714018851794266,290
6949,0.0,X-d0.0m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,6,-36.61538461538461,-36.48076923076923,-35.0,1.898925264396499,1.7710059171597603,1.7461538461538462,7.0,-0.05186140427973632,-38.0,-35.0,3.0,-34.0,-41.0,7.0,-0.41485234464626636,-0.9227783433138979,290
6950,0.0,X-d0.0m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,1,-29.858620689655172,-29.771551724137932,-29.0,1.8783736988883224,1.7230677764566025,1.486206896551724,5.0,-0.06290892397246951,-32.0,-28.0,4.0,-27.0,-33.0,6.0,-0.40156898695152876,-1.3882585691461435,290
6951,0.0,X-d0.0m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,2,-29.548275862068966,-29.396551724137932,-29.0,1.699720197999169,1.4423305588585043,1.196551724137931,6.0,-0.057523498356839654,-32.0,-28.0,4.0,-27.0,-36.0,9.0,-0.8883905542576411,-0.4331462722736128,290
6952,0.0,X-d0.0m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,3,-30.120689655172413,-30.012931034482758,-29.0,1.8724645957418697,1.7437574316290168,1.4724137931034482,6.0,-0.06216539585176213,-32.0,-29.0,3.0,-28.0,-36.0,8.0,-0.5306788778741861,-1.2461642553472538,290
6953,0.0,X-d0.0m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,4,-36.82116788321168,-36.81363636363636,-38.0,1.8366078958384406,1.690606851723588,1.5145985401459854,7.0,-0.049879132070545416,-38.0,-35.0,3.0,-33.0,-40.0,7.0,0.14232019511546748,-1.1618507531846864,290
6954,0.0,X-d0.0m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,5,-36.034220532319395,-35.976303317535546,-35.0,1.6781893365959493,1.5268689730948874,1.247148288973384,6.0,-0.046572100403580736,-38.0,-35.0,3.0,-33.0,-40.0,7.0,-0.5252916913540827,-0.9068239242157263,290
6955,0.0,X-d0.0m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,6,-36.61724137931034,-36.599137931034484,-38.0,1.7602055063243773,1.663305588585019,1.596551724137931,8.0,-0.0480704018112882,-38.0,-35.0,3.0,-33.0,-41.0,8.0,-0.03098420909591307,-1.1450442964332084,290
6956,0.0,X-d0.0m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,1,-43.782758620689656,-43.97844827586207,-46.0,2.7211266639108067,2.6301070154577926,2.217241379310345,4.0,-0.062150644446257695,-46.0,-40.25,5.75,-40.0,-46.0,6.0,0.4669720821341827,-1.691479438647263,290
6957,0.0,X-d0.0m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,2,-44.234482758620686,-44.42672413793103,-46.0,2.1415875294403595,2.0820927467300847,1.7655172413793103,4.0,-0.04841443588538387,-46.0,-42.0,4.0,-39.0,-46.0,7.0,0.44493422552082634,-1.6651095006760774,290
6958,0.0,X-d0.0m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,3,-43.88275862068966,-43.89655172413793,-42.0,2.044347795081174,2.0296313912009514,1.9517241379310344,4.0,-0.046586583417691375,-46.0,-42.0,4.0,-40.0,-46.0,6.0,-0.035015996003322496,-1.9022324932173407,290
6959,0.5,X-d0.5m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,1,-51.91379310344828,-51.80172413793103,-51.0,2.5167335340340924,2.3367419738406645,2.1413793103448278,8.0,-0.04847909165525651,-55.0,-50.0,5.0,-48.0,-56.0,8.0,-0.36346241811675933,-1.40160700552267,290
6960,0.5,X-d0.5m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,2,-51.90344827586207,-51.922413793103445,-51.0,2.596613545080794,2.443852556480378,2.3379310344827586,7.0,-0.05002776561742162,-54.0,-50.0,4.0,-48.0,-56.0,8.0,-0.12026882034814791,-1.498381120110643,290
6961,0.5,X-d0.5m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,3,-52.47586206896552,-52.58620689655172,-54.0,2.655073889797678,2.528418549346017,2.4827586206896552,9.0,-0.05059609857020151,-55.0,-50.0,5.0,-48.0,-56.0,8.0,0.18639206425157165,-1.573117263676565,290
6962,0.5,X-d0.5m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,4,-69.71034482758621,-69.5646551724138,-68.0,2.5499621129823993,2.2662068965517284,2.0344827586206895,9.0,-0.03657939319177363,-72.0,-68.0,4.0,-65.0,-77.0,12.0,-0.6666748408933721,-0.005772256154903843,290
6963,0.5,X-d0.5m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,5,-70.10344827586206,-69.86637931034483,-69.0,2.672269184074134,2.375505350772886,2.268965517241379,8.0,-0.03811894064837673,-72.0,-68.0,4.0,-66.0,-77.0,11.0,-0.7143100637779028,-0.039468981297481776,290
6964,0.5,X-d0.5m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,6,-69.96551724137932,-69.74137931034483,-70.0,2.4365430375514943,1.9098692033293705,1.903448275862069,9.0,-0.0348249128087695,-71.0,-68.0,3.0,-66.0,-76.0,10.0,-0.7051713678654863,0.4510962409808541,290
6965,0.5,X-d0.5m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,1,-51.797872340425535,-51.889380530973455,-51.0,2.357633387398644,2.2317790855590802,2.1808510638297873,6.0,-0.04551602760638171,-54.0,-50.0,4.0,-48.0,-55.0,7.0,0.10991053946150106,-1.5384730848884118,290
6966,0.5,X-d0.5m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,2,-51.40344827586207,-51.42672413793103,-50.0,2.480125519434901,2.282687277051126,2.182758620689655,8.0,-0.048248232416725115,-54.0,-50.0,4.0,-47.0,-56.0,9.0,-0.048134047533119596,-1.489490850582139,290
6967,0.5,X-d0.5m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,3,-51.98620689655172,-52.12068965517241,-54.0,2.262089991491849,2.179690844233056,2.1241379310344826,6.0,-0.043513272587731244,-54.0,-50.0,4.0,-48.0,-55.0,7.0,0.22598630895218738,-1.5808172912977152,290
6968,0.5,X-d0.5m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,4,-69.2109375,-69.23300970873787,-68.0,2.368914386611249,2.01239013671875,1.8515625,10.0,-0.03422745699133535,-71.0,-68.0,3.0,-64.0,-76.0,12.0,-0.3157297432986613,0.36265149724106216,290
6969,0.5,X-d0.5m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,5,-69.62413793103448,-69.63793103448276,-71.0,2.259104975719336,1.9268014268727696,1.8379310344827586,8.0,-0.03244715184778404,-71.0,-68.0,3.0,-65.0,-76.0,11.0,-0.2665617283439093,0.6244048859027083,290
6970,0.5,X-d0.5m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,6,-68.644128113879,-68.65333333333334,-70.0,2.154539039954959,1.9035473208292712,1.7971530249110321,8.0,-0.03138708436037863,-70.0,-67.0,3.0,-65.0,-74.0,9.0,-0.11004665031771864,-0.3694124956257685,290
6971,0.5,X-d0.5m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,1,-66.92270531400966,-66.65868263473054,-67.0,1.2448217089500055,0.731779038017224,0.714975845410628,9.0,-0.018600887443344486,-67.0,-66.0,1.0,-65.0,-73.0,8.0,-2.535669867754334,7.742468404031396,290
6972,0.5,X-d0.5m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,2,-63.77290836653386,-63.81094527363184,-64.0,1.104239885473729,0.9599530166187833,0.9282868525896414,5.0,-0.017315187808702816,-65.0,-63.0,2.0,-62.0,-66.0,4.0,0.09336149261591585,-1.0948722077482298,290
6973,0.5,X-d0.5m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,3,-70.20567375886525,-70.18141592920354,-70.0,4.210789468769998,3.5802525023892184,3.524822695035461,7.0,-0.05997790838433879,-75.0,-65.0,10.0,-65.0,-76.0,11.0,0.022779426159053876,-1.5368338155415069,290
6974,0.5,X-d0.5m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,4,-72.02150537634408,-72.22666666666667,-76.0,5.349394823153875,5.083670559216871,4.236559139784946,7.0,-0.07427496544540317,-76.0,-65.0,11.0,-65.0,-86.0,21.0,0.48086234466487954,-1.5374824919253163,290
6975,0.5,X-d0.5m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,5,-71.54448398576513,-71.4888888888889,-71.0,1.3038322247835863,1.1784551867377566,1.106761565836299,5.0,-0.018224077554923782,-73.0,-70.0,3.0,-70.0,-74.0,4.0,-0.2686934298105547,-1.3226655986070308,290
6976,0.5,X-d0.5m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,6,-70.24691358024691,-69.7025641025641,-68.0,6.231205547306116,5.419600670629467,4.724279835390947,19.0,-0.08870433204425227,-76.5,-64.0,12.5,-63.0,-84.0,21.0,-0.6883065371787367,-1.0466748647763149,290
6977,0.5,X-d0.5m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,1,-64.7844522968198,-64.87224669603525,-65.0,0.5507835411561476,0.3937369676235155,0.26501766784452296,5.0,-0.00850178587036052,-65.0,-65.0,0.0,-63.0,-67.0,4.0,1.324938132070762,3.3138920957190905,290
6978,0.5,X-d0.5m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,2,-62.49310344827586,-62.435344827586206,-62.0,1.2737214101512766,1.0910107015457784,0.9413793103448276,8.0,-0.02038179158769907,-64.0,-62.0,2.0,-60.0,-67.0,7.0,-0.7012455923449131,0.1030794002377764,290
6979,0.5,X-d0.5m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,3,-68.32758620689656,-68.16810344827586,-68.0,3.9268656055367717,3.355529131985725,3.2448275862068967,9.0,-0.057471159505711016,-73.0,-64.0,9.0,-63.0,-75.0,12.0,-0.25272829183924683,-1.4713363876441778,290
6980,0.5,X-d0.5m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,4,-70.41379310344827,-70.69396551724138,-74.0,4.98768995925044,4.738168846611173,3.8482758620689657,10.0,-0.07083399060639704,-74.0,-64.0,10.0,-62.0,-80.0,18.0,0.5497688342397152,-1.5800599673631321,290
6981,0.5,X-d0.5m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,5,-69.82413793103449,-69.79741379310344,-70.0,1.5313179296490618,1.2442330558858459,1.1896551724137931,7.0,-0.021931068181057233,-71.0,-68.0,3.0,-66.0,-72.0,6.0,-0.06659885092055294,-1.171788037398519,290
6982,0.5,X-d0.5m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,6,-69.03921568627452,-68.60975609756098,-67.0,6.5408543673927,5.839600153787003,5.317647058823529,21.0,-0.09474114533854804,-76.0,-62.0,14.0,-60.0,-87.0,27.0,-0.515154865974207,-1.1937845316614124,290
6983,0.8,X-d0.8m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,1,-53.648275862068964,-53.73706896551724,-54.0,1.331481075695258,1.0870868014268722,1.0482758620689656,6.0,-0.02481871139938455,-55.0,-53.0,2.0,-51.0,-56.0,5.0,0.3986463472203173,-0.35806778041463394,290
6984,0.8,X-d0.8m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,2,-53.53103448275862,-53.58620689655172,-53.0,1.4266196961459738,1.1956718192627827,1.1517241379310346,6.0,-0.026650329288993326,-55.0,-53.0,2.0,-51.0,-56.0,5.0,0.22292837099743695,-0.731503148077083,290
6985,0.8,X-d0.8m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,3,-53.56206896551724,-53.577586206896555,-53.0,1.4543427934159805,1.1960998810939358,1.1689655172413793,6.0,-0.02715247602463364,-55.0,-53.0,2.0,-51.0,-56.0,5.0,0.1600610252944295,-0.6302957009044232,290
6986,0.8,X-d0.8m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,4,-71.93793103448276,-71.50431034482759,-67.0,6.556092917284748,6.114340071343634,5.655172413793103,9.0,-0.09113541108295355,-80.0,-66.0,14.0,-66.0,-86.0,20.0,-0.5110700123073411,-1.4878900934986332,290
6987,0.8,X-d0.8m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,5,-72.0,-71.50431034482759,-70.0,6.241684122867415,5.544827586206897,5.075862068965518,13.0,-0.08669005726204743,-80.0,-66.0,14.0,-66.0,-86.0,20.0,-0.6033306367922343,-1.1682295504954514,290
6988,0.8,X-d0.8m0dbm_in_M-R_bluetooth_le_null_A.csv,A,B,6,-76.31724137931035,-76.41379310344827,-83.0,8.50411944662266,8.341783590963141,7.731034482758621,10.0,-0.11143116932588881,-84.0,-67.0,17.0,-66.0,-89.0,23.0,0.18320503905958546,-1.8464775782088358,290
6989,0.8,X-d0.8m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,1,-52.855172413793106,-52.83620689655172,-52.0,1.2565926031429155,1.1280380499405467,1.110344827586207,6.0,-0.023774259845475307,-54.0,-52.0,2.0,-50.0,-55.0,5.0,-0.11789412542206833,-1.1059143994141083,290
6990,0.8,X-d0.8m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,2,-52.92068965517242,-52.90948275862069,-53.0,1.3380065744760958,1.1773840665873947,1.1620689655172414,6.0,-0.02528324145423,-54.0,-52.0,2.0,-51.0,-56.0,5.0,0.13147033486709583,-1.2264749905623469,290
6991,0.8,X-d0.8m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,3,-53.251724137931035,-53.349137931034484,-54.0,1.1486485881558985,0.9705112960760999,0.8931034482758621,6.0,-0.02157016710258438,-54.0,-52.0,2.0,-51.0,-56.0,5.0,0.5291751631924764,-0.41588711501318665,290
6992,0.8,X-d0.8m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,4,-72.1015625,-71.88349514563107,-69.0,6.424245874699516,6.133056640625,5.71875,9.0,-0.08909995362027719,-79.0,-66.0,13.0,-65.0,-84.0,19.0,-0.28559486226458536,-1.6465828054606644,290
6993,0.8,X-d0.8m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,5,-72.31620553359684,-72.17733990147784,-69.0,6.638224308176185,6.461028917808416,6.201581027667984,10.0,-0.09179442227637596,-79.0,-66.0,13.0,-65.0,-85.0,20.0,-0.15617526632931844,-1.7688214675312435,290
6994,0.8,X-d0.8m0dbm_in_M-R_bluetooth_le_null_B.csv,B,A,6,-75.19485294117646,-75.19724770642202,-82.0,8.050089694905306,7.821474913494804,7.6213235294117645,11.0,-0.10705639255924528,-82.0,-66.0,16.0,-65.0,-88.0,23.0,0.08599829350291902,-1.790935060313696,290
6995,0.8,X-d0.8m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,1,-73.9203187250996,-73.57711442786069,-72.0,3.2994061849543095,2.91487436707354,2.1593625498007967,9.0,-0.044634631476960854,-78.0,-72.0,6.0,-71.0,-88.0,17.0,-1.0991615949540694,0.008090284850737817,290
6996,0.8,X-d0.8m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,2,-71.76958525345623,-71.42285714285714,-70.0,4.1495540056127505,3.590010405827258,3.087557603686636,11.0,-0.05781772307807671,-77.0,-68.0,9.0,-67.0,-82.0,15.0,-0.7939177448350012,-0.9461758703742689,290
6997,0.8,X-d0.8m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,3,-76.67469879518072,-76.95522388059702,-81.0,5.893516484736604,5.671263366719895,4.670682730923695,4.0,-0.07686390135655848,-81.0,-69.0,12.0,-69.0,-82.0,13.0,0.521398391816864,-1.7016703683252152,290
6998,0.8,X-d0.8m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,4,-69.27734375,-69.2864077669903,-70.0,0.994729457860748,0.878509521484375,0.81640625,6.0,-0.014358654706081279,-70.0,-68.0,2.0,-68.0,-74.0,6.0,-0.2332707247309576,0.7079149925728312,290
6999,0.8,X-d0.8m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,5,-70.99625468164794,-70.71162790697674,-69.0,4.412697144032206,4.1149125391014145,3.4794007490636703,7.0,-0.06215394268076593,-77.0,-67.0,10.0,-67.0,-82.0,15.0,-0.6189375729911889,-1.4564197620117212,290
7000,0.8,X-d0.8m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,6,-69.07986111111111,-69.125,-70.0,1.5625424376953003,1.4040557484567902,1.21875,6.0,-0.022619362757288087,-70.0,-67.0,3.0,-66.0,-71.0,5.0,0.503869681391603,-1.3417237889387965,290
7001,0.8,X-d0.8m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,1,-72.12132352941177,-71.89449541284404,-71.0,3.1616941681598134,2.769544766435983,2.2830882352941178,7.0,-0.043838548898377384,-77.0,-70.0,7.0,-68.0,-78.0,10.0,-0.8071623041304498,-1.0678606844464764,290
7002,0.8,X-d0.8m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,2,-70.3,-70.24568965517241,-69.0,4.335459248632339,3.877931034482751,3.4931034482758623,11.0,-0.06167082857229501,-76.0,-66.0,10.0,-64.0,-78.0,14.0,-0.3555900875136378,-1.4804915087652855,290
7003,0.8,X-d0.8m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,3,-75.6448275862069,-76.09482758620689,-79.0,5.567893566096334,5.21757431629012,4.231034482758621,8.0,-0.07360574071969443,-80.0,-68.0,12.0,-66.0,-82.0,16.0,0.6767904138114229,-1.4800049095467092,290
7004,0.8,X-d0.8m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,4,-67.47101449275362,-67.46846846846847,-67.0,1.202003333723631,1.059283763915144,1.0217391304347827,7.0,-0.017815106868635064,-69.0,-66.0,3.0,-65.0,-71.0,6.0,-0.0994787395905753,-1.0321480299398256,290
7005,0.8,X-d0.8m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,5,-69.28965517241379,-69.06896551724138,-67.0,4.350849685353682,4.0887990487514845,3.4413793103448276,8.0,-0.06279219711120573,-75.0,-66.0,9.0,-64.0,-76.0,12.0,-0.5081331108642131,-1.5692420313740398,290
7006,0.8,X-d0.8m0dbm_in_M-R_bluetooth_le_null_D.csv,D,C,6,-67.30344827586207,-67.40948275862068,-68.0,1.9363105262899294,1.759762187871579,1.5724137931034483,9.0,-0.028769856164775055,-69.0,-65.0,4.0,-63.0,-71.0,8.0,0.4749428226674145,-1.3023792816148232,290
7007,1.0,X-d1.0m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,1,-75.38602941176471,-75.56422018348624,-76.0,2.7092345563808045,2.4217398356401354,2.2095588235294117,8.0,-0.035938151637921426,-78.0,-72.0,6.0,-70.0,-80.0,10.0,0.5229775552139483,-1.3413513714810494,290
7008,1.0,X-d1.0m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,2,-81.12631578947368,-80.82096069868996,-80.0,4.600325172175404,4.090341643582636,3.7228070175438597,11.0,-0.05670570797413565,-86.0,-77.0,9.0,-76.0,-90.0,14.0,-0.5213539635171256,-1.3014150691429218,290
7009,1.0,X-d1.0m0dbm_in_M-R_bluetooth_le_null_C.csv,C,D,3,-73.0179856115108,-72.78125,-71.0,3.2833294165141167,3.10949226230526,2.528776978417266,4.0,-0.04496603664175203,-77.0,-70.0,7.0,-70.0,-78.0,8.0,-0.5804253790404019,-1.5629226516591643,290
7010,1.0,X-d1.0m0dbm_in_R-1_bluetooth_le_null_A.csv,A,B,38,-33.66206896551724,-33.67672413793103,-34.0,2.0145015286757344,1.6835196195005964,1.6275862068965516,8.0,-0.059844851804544456,-36.0,-31.0,5.0,-30.0,-37.0,7.0,0.1280955450261351,-1.140443097719444,290
7011,1.0,X-d1.0m0dbm_in_R-1_bluetooth_le_null_B.csv,B,A,38,-32.71836734693878,-32.74111675126903,-33.0,1.4365027642113455,0.9508704706372336,0.7795918367346939,6.0,-0.04390508698001243,-33.0,-33.0,0.0,-30.0,-36.0,6.0,0.3419961306026498,0.8217343836167741,290
7012,1.0,X-d1.0m0dbm_in_R-2_bluetooth_le_null_A.csv,A,B,39,-32.58275862068965,-32.349137931034484,-32.0,2.4708743343640087,2.139500594530324,1.9827586206896552,9.0,-0.07583379796439439,-35.0,-30.0,5.0,-29.0,-38.0,9.0,-0.5098066320811028,-1.0660252009197304,290
7013,1.0,X-d1.0m0dbm_in_R-2_bluetooth_le_null_B.csv,B,A,39,-31.927586206896553,-31.926724137931036,-32.0,1.3889704824758042,0.7637336504161674,0.7137931034482758,8.0,-0.04350377361680346,-32.0,-32.0,0.0,-29.0,-37.0,8.0,-0.2067328848137516,2.104761722296921,290
7014,1.0,X-d1.0m0dbm_in_R-2_bluetooth_le_null_D.csv,D,C,52,-72.90344827586208,-73.0,-73.0,0.452184550835462,0.19024970273483413,0.1103448275862069,4.0,-0.006202512522102165,-73.0,-73.0,0.0,-67.0,-74.0,7.0,8.225993030003586,98.73478715168879,290
7015,1.0,X-d1.0m0dbm_in_R-3_bluetooth_le_null_A.csv,A,B,40,-31.46551724137931,-31.288793103448278,-30.0,3.5874086182828924,3.3438763376932203,3.010344827586207,8.0,-0.11401079444405905,-35.0,-28.0,7.0,-27.0,-37.0,10.0,-0.42838877509873147,-1.4870467951196644,290
7016,1.0,X-d1.0m0dbm_in_R-3_bluetooth_le_null_B.csv,B,A,40,-28.989655172413794,-28.78448275862069,-29.0,1.6283786790772146,0.9392627824019034,0.9344827586206896,5.0,-0.05617102616062712,-29.0,-28.0,1.0,-27.0,-34.0,7.0,-1.5547894666636943,3.35458289422016,290
7017,1.0,X-d1.0m0dbm_in_R-3_bluetooth_le_null_D.csv,D,C,67,-72.63103448275862,-72.56896551724138,-73.0,3.8126471434149622,3.251058263971458,3.2103448275862068,13.0,-0.05249336142004173,-77.0,-68.0,9.0,-66.0,-80.0,14.0,-0.03631789330461533,-1.4071307916375781,290
7018,1.0,X-d1.0m0dbm_in_R-4_bluetooth_le_null_A.csv,A,B,41,-40.06551724137931,-40.14655172413793,-40.0,1.6334384849713461,1.313103448275864,1.3,7.0,-0.04076918501090372,-41.0,-39.0,2.0,-37.0,-43.0,6.0,0.23828537442150752,-0.7941134629810271,290
7019,1.0,X-d1.0m0dbm_in_R-4_bluetooth_le_null_B.csv,B,A,41,-39.04137931034483,-38.94396551724138,-39.0,1.5011529457282116,1.1785969084423338,1.1586206896551725,7.0,-0.03845030509284414,-41.0,-38.0,3.0,-37.0,-43.0,6.0,-0.6512224967569877,-0.6603008473242302,290
7020,1.0,X-d1.0m0dbm_in_R-5_bluetooth_le_null_A.csv,A,B,42,-34.234482758620686,-34.133620689655174,-35.0,2.5244017197756383,2.286848989298452,2.2551724137931033,6.0,-0.07373856755992497,-36.0,-32.0,4.0,-31.0,-38.0,7.0,-0.35887805665256955,-1.3935421440168592,290
7021,1.0,X-d1.0m0dbm_in_R-5_bluetooth_le_null_B.csv,B,A,42,-34.76223776223776,-34.82608695652174,-35.0,2.00683462253629,1.3264707320651392,1.1818181818181819,7.0,-0.05773030597921736,-35.0,-35.0,0.0,-31.0,-38.0,7.0,0.5029421907910814,0.022877475029474237,290
7022,1.0,X-d1.0m0dbm_in_R-5_bluetooth_le_null_D.csv,D,C,53,-70.43448275862069,-70.52586206896552,-71.0,0.8891203952721674,0.7166706302021465,0.6620689655172414,7.0,-0.01262336799319145,-71.0,-70.0,1.0,-67.0,-73.0,6.0,0.7290583815468332,2.2102161655684274,290
7023,1.0,X-d1.0m0dbm_in_R-6_bluetooth_le_null_A.csv,A,B,43,-58.94137931034483,-58.73275862068966,-59.0,3.374347164587272,2.238311533888229,2.231034482758621,19.0,-0.05724920597497858,-60.0,-58.0,2.0,-52.0,-73.0,21.0,-0.988660097403745,2.768332439143684,290
